source_id,latitude,longitude,nearest_refinery_km,nearest_powerplant_km,nearest_mine_km,nearest_industrial_area_km,landcover_code,landcover_class,mean_distance_to_industry_km,min_distance_to_industry_km,mean_industrial_facilities_1km,mean_industrial_facilities_5km,industrial_land_ratio,forest_land_ratio,agricultural_land_ratio,nearest_facility_type,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days,event_type,predicted_event_type,mean_brightness,max_brightness,confidence_pct
SOURCE_0281,10.68492,77.50858,147.49295145647,11.059885743945,6.1451411503073,5.1271261804285,40,Cropland,42.45627613,5.12712618,0,0,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.24,1.24,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,313.1,318.72,88.0
SOURCE_0282,10.61762,77.42123,135.18382284922,9.3772155466542,15.879758192768,1.4223391798201,30,Grassland,40.46578394,1.42233918,0,1,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.95,0.95,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,312.38,317.85,94.67
SOURCE_0283,8.44259,77.65411,221.10556170112,13.443173849775,7.5455535743222,1.1653391223328,40,Cropland,60.81490706,1.165339122,0,1,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,4.38,6.03,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Agricultural,Agricultural,320.95,333.09,88.0
SOURCE_0284,9.9144,78.20298,200.59220289854,13.689321942163,2.5089282856324,2.3803776916736,30,Grassland,54.7927077,2.380377692,0,2,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,10.07,14.59,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,335.18,358.77,93.33
SOURCE_0285,10.90665,78.5351,141.88739491315,13.245722141345,23.570986595652,13.245722141345,20,Shrubland,47.98745645,13.24572214,0,0,0,0,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,3,1,13.42,19.65,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Forest/Natural,Forest/Natural,343.55,373.95,93.33
SOURCE_0286,12.66366,79.68339,87.238117495971,20.749470340574,18.323457443975,6.2442881677845,40,Cropland,33.13883336,6.244288168,0,0,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.51,3.51,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,318.77,325.53,88.0
SOURCE_0287,12.83614,79.93994,52.940987281152,1.9307812072553,3.8268563333894,0.0,60,Bare / sparse vegetation,14.67465621,0.0,1,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,7.06,7.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,327.65,336.18,82.06
SOURCE_0288,15.13026,77.57384,375.09644391973,5.3118839094419,24.058900234527,5.3058272322503,20,Shrubland,102.4432638,5.305827232,0,0,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.87,3.87,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.68,326.61,95.33
SOURCE_0289,15.18056,77.62939,373.7153963253,5.558755541321,20.424541128904,4.9731181342842,40,Cropland,101.1679528,4.973118134,0,1,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,7.16,7.16,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,327.9,336.48,88.0
SOURCE_0290,18.70828,74.36279,165.65801293265,15.902827783383,10.837251989169,7.246806244281,40,Cropland,49.91122474,7.246806244,0,0,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.53,4.53,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,321.32,328.59,88.67
SOURCE_0291,21.1777,81.38538,458.35457513952,0.67857217412902,9.5034148426795,0.0,50,Built-up,117.1341405,0.0,2,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,6.9,6.9,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,327.25,335.7,83.33
SOURCE_0292,21.1971,81.41568,458.92905973821,0.96288530266839,8.8412248492414,0.0,50,Built-up,117.1832925,0.0,2,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,4.41,4.41,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,321.02,328.23,96.0
SOURCE_0293,23.67965,86.09396,213.50316961849,0.51817141122251,2.1136017604727,0.0,50,Built-up,54.0337357,0.0,2,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,7.89,7.89,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,329.72,338.67,98.0
SOURCE_0294,33.29054,75.72936,446.37637748026,3.6792634837914,80.890418709817,84.635451792825,10,Tree cover,153.8953779,3.679263484,0,1,0,1,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.62,0.62,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,311.55,316.86,96.67
SOURCE_0295,31.26112,76.91966,229.5471789796,16.462883324872,4.8039523030374,0.34508160051681,10,Tree cover,62.78977405,0.345081601,1,2,1,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.3,317.76,96.0
SOURCE_0296,28.35041,77.25633,129.72432641805,10.415798555467,5.2705672375154,0.38998631698416,30,Grassland,36.45016963,0.389986317,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,3.135,3.28,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,317.84,324.84,92.67
SOURCE_0297,24.11545,86.86011,182.93739365122,37.061673362496,0.0,23.806493368905,10,Tree cover,60.9513901,0.0,1,1,1,1,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,3,2,1.7566666666667,2.06,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Forest/Natural,314.39,321.18,93.33
SOURCE_0298,23.6954,87.12105,226.55549289921,6.1752685819565,4.1338833895469,0.0,60,Bare / sparse vegetation,59.21616122,0.0,1,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,3,1,2.1933333333333,2.37,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,315.48,322.11,77.19
SOURCE_0299,23.75112,86.41814,208.42535582372,8.9765780015992,0.0,3.0686925605866,60,Bare / sparse vegetation,55.1176566,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,3,2,1.5833333333333,1.82,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Industrial,313.96,320.46,94.67
SOURCE_0300,23.5534,86.54269,234.79012902361,8.7172325788656,14.840946903581,8.7172325788656,30,Grassland,66.76638527,8.717232579,0,0,0,0,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,0.75,0.75,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,311.88,317.25,93.33
SOURCE_0301,22.36682,87.2994,97.031595839673,6.0929022690764,60.769244979082,0.27997017576602,60,Bare / sparse vegetation,41.04342832,0.279970176,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-25 00:00:00+00:00,12,3,2.2291666666667,3.38,2,0.42857142857143,6.0,4.3636363636364,9.2566705900784,0.0,0.0,24.0,0.097497525265882,3,3,3,7,Industrial,Other,315.57,325.14,77.23
SOURCE_0302,22.35769,87.28828,97.755423065552,7.4234965549041,60.126727384409,0.0,50,Built-up,41.32641175,0.0,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-25 00:00:00+00:00,4,3,1.43,1.92,2,0.42857142857143,2.0,16.0,11.313708498985,24.0,0.0,24.0,0.081210303141612,3,3,3,7,Industrial,Industrial,313.58,320.76,72.67
SOURCE_0303,22.36573,87.01741,126.49873191108,17.611641372105,34.96824245572,3.0487248947712,60,Bare / sparse vegetation,45.53183516,3.048724895,0,1,0,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,7,2,1.5071428571429,2.41,1,0.28571428571429,7.0,4.0,8.9442719099992,0.0,0.0,24.0,0.10056040392404,2,2,2,7,Other,Other,313.77,322.23,66.51
SOURCE_0304,22.05326,88.12505,1.373277023036,0.26551540086913,49.553799650758,0.0,50,Built-up,12.79814802,0.0,2,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.69,2.69,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,316.73,323.07,90.67
SOURCE_0305,27.37927,95.08714,58.907180672482,22.79982749792,12.860383503023,0.33423276234404,40,Cropland,23.72540611,0.334232762,1,1,1,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.49,0.49,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,311.23,316.47,86.0
SOURCE_0306,27.31631,95.26515,40.085771125193,15.911008488921,6.686329692177,3.5240200612438,10,Tree cover,16.55178234,3.524020061,0,1,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.28,0.28,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,310.7,315.84,96.67
SOURCE_0307,29.46122,76.88956,0.0,1.5394099782604,80.970150818352,0.0,50,Built-up,20.6273902,0.0,2,3,1,0,0,refinery,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,2.13,3.65,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,315.32,325.95,81.33
SOURCE_0308,28.83727,77.13653,82.338822392478,8.3510681015798,13.372872716257,0.95736414874829,40,Cropland,26.25503184,0.957364149,1,1,0,0,1,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,2.26,2.26,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,315.65,321.78,91.33
SOURCE_0309,26.26939,74.18853,185.26533325816,0.47256829974034,0.64777725451543,0.0,50,Built-up,46.5964197,0.0,3,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,0.91,0.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.27,317.73,85.33
SOURCE_0310,24.12066,86.86448,182.61541151038,37.818917140413,0.0,23.009826958842,30,Grassland,60.8610389,0.0,1,1,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,3,2,1.0866666666667,1.56,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Forest/Natural,312.72,319.68,94.67
SOURCE_0311,18.68086,73.03121,40.342282385233,1.2546584474288,8.3484576760045,0.0004173783176435,10,Tree cover,12.48645397,0.000417378,1,2,1,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,1,1.49,1.5,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,313.73,319.5,95.33
SOURCE_0312,10.07273,77.25261,95.464791422421,14.828750894909,13.159484012223,5.3296902888132,10,Tree cover,32.19567915,5.329690289,0,0,0,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,6,1,1.9366666666667,2.6,0,0.14285714285714,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Forest/Natural,Forest/Natural,314.84,322.8,95.33
SOURCE_0313,10.88856,78.48952,146.84285738381,7.9048126679742,18.936627309272,7.9048126679742,10,Tree cover,45.39727751,7.904812668,0,0,0,1,0,powerplant,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,1,1,3.34,3.34,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.35,325.02,96.0
SOURCE_0314,31.25682,76.92467,229.00507398141,17.163607074683,4.0981012903035,0.0,50,Built-up,62.56669559,0.0,1,2,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,2,1.135,1.46,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Industrial,312.84,319.38,80.67
SOURCE_0315,32.00023,78.53627,374.20514361269,56.35546385806,115.77728085809,5.5458154658585,30,Grassland,137.9709259,5.545815466,0,0,0,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,1,14.92,20.93,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,347.3,377.79,94.67
SOURCE_0316,23.55629,87.24419,205.17461099938,0.37129910283145,1.487768791022,0.0,10,Tree cover,51.75841972,0.0,2,3,1,1,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-25 00:00:00+00:00,8,3,1.7925,2.5,2,0.42857142857143,4.0,6.8571428571429,10.842094834863,0.0,0.0,24.0,0.084444518807265,3,3,3,7,Industrial,Forest/Natural,314.48,322.5,64.0
SOURCE_0317,23.65765,85.50914,224.50354848428,28.680754484323,5.9300237831116,0.05300399233985,10,Tree cover,64.79183269,0.053003992,1,1,1,1,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,1,1.015,1.35,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,312.54,319.05,96.0
SOURCE_0318,23.66972,84.99499,244.79298485421,21.098300542314,0.11155010375547,1.2303134418544,50,Built-up,66.80828724,0.111550104,1,2,1,0,0,mine,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,1.35,1.35,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.38,319.05,82.67
SOURCE_0319,23.75644,85.85175,205.4774988399,3.065821295446,0.0,1.7818211476886,30,Grassland,52.58128532,0.0,1,3,1,0,0,mine,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,3,1,1.51,1.51,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Forest/Natural,313.77,319.53,93.33
SOURCE_0320,23.68914,87.10023,227.01888635604,4.6365661657442,3.8588604049605,0.0,50,Built-up,58.87857823,0.0,1,3,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.3,317.76,82.0
SOURCE_0321,17.60995,83.20184,10.203268965671,0.53609756287762,17.964132938346,0.0,50,Built-up,7.175874867,0.0,2,2,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,2,2.37,2.91,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Industrial,315.92,323.73,96.0
SOURCE_0322,15.18525,76.66425,321.45353342713,0.0,3.0715103710958,0.0,10,Tree cover,81.13126095,0.0,2,3,1,1,0,powerplant,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,6,2,2.97,5.39,1,0.28571428571429,6.0,4.8,9.6,0.0,0.0,24.0,0.094339622641509,2,2,2,7,Industrial,Forest/Natural,317.42,331.17,92.0
SOURCE_0323,15.18397,76.67608,322.16633025291,0.72358075323118,2.7325837788853,0.0,40,Cropland,81.4056237,0.0,2,3,1,0,1,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,2,1,2.21,2.84,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Agricultural,315.52,323.52,88.67
SOURCE_0324,15.17831,76.67545,321.61526128729,0.97052612076274,2.0767543104008,0.0,50,Built-up,81.16563543,0.0,2,3,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,1,1,1.34,1.34,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.35,319.02,85.33
SOURCE_0325,15.18871,76.6569,321.25252337317,0.4504120336744,3.7810134952433,0.0,60,Bare / sparse vegetation,81.37098723,0.0,2,3,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,2,2.26,2.33,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Other,315.65,321.99,77.26
SOURCE_0326,15.17784,76.65171,319.91283362241,1.1082680930053,3.1765348575805,0.0,60,Bare / sparse vegetation,81.04940914,0.0,1,3,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,6,2,3.4733333333333,8.73,1,0.28571428571429,6.0,4.8,9.6,0.0,0.0,24.0,0.094339622641509,2,2,2,7,Industrial,Other,318.68,341.19,78.47
SOURCE_0327,24.8207,73.09208,169.62734187033,0.5009812035812,1.199788798292,0.0,50,Built-up,42.83202797,0.0,2,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,3,2,1.0966666666667,1.72,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Industrial,312.74,320.16,77.33
SOURCE_0328,24.68919,73.00189,177.91943627044,1.2758348324083,0.7111507729593,0.0,50,Built-up,44.97660547,0.0,2,3,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-24 00:00:00+00:00,3,2,0.88,0.98,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Industrial,312.2,317.94,77.33
SOURCE_0329,25.94493,72.19168,0.0,3.5267363698883,28.195150362388,2.0366999537461,60,Bare / sparse vegetation,8.439646672,0.0,1,3,1,0,0,refinery,2026-08-23 00:00:00+00:00,2026-08-25 00:00:00+00:00,5,3,1.222,1.97,2,0.42857142857143,2.5,12.0,12.0,12.0,0.0,24.0,0.076923076923077,3,3,3,7,Industrial,Other,313.06,320.91,76.22
SOURCE_0330,22.92938,70.10797,72.550312210514,21.034636052994,17.509609137142,0.000430999316416,50,Built-up,27.7737471,0.000430999,1,1,1,0,0,industrial_area,2026-08-23 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,3,3.5466666666667,7.97,2,0.42857142857143,1.5,24.0,0.0,24.0,24.0,24.0,1.0,3,3,3,7,Industrial,Industrial,318.87,338.91,70.0
SOURCE_0331,22.93402,69.69881,65.405342374453,0.39323458784884,16.122995825252,0.39323458784884,50,Built-up,20.57870184,0.393234588,2,2,1,0,0,powerplant,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,6,2,2.2383333333333,3.76,1,0.28571428571429,6.0,4.8,9.6,0.0,0.0,24.0,0.094339622641509,2,2,2,7,Industrial,Industrial,315.6,326.28,72.67
SOURCE_0332,22.34236,69.87119,0.0,1.999811789363,4.9015162297463,0.0,50,Built-up,1.725332005,0.0,2,4,1,0,0,refinery,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,7,1,4.4142857142857,7.01,0,0.14285714285714,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,321.04,336.03,95.33
SOURCE_0333,29.45627,76.8924,0.25764409942371,2.1336646056144,80.292111696259,0.25764409942371,40,Cropland,20.73526613,0.257644099,2,3,1,0,1,refinery,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,4.73,4.73,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,321.82,329.19,87.33
SOURCE_0334,15.38928,75.22285,276.96452115729,16.817808433873,21.61411043967,7.8744214248407,40,Cropland,80.81771536,7.874421425,0,0,0,0,1,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,3.57,3.57,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,318.92,325.71,88.67
SOURCE_0335,17.08532,79.68513,254.99345874088,12.117395751286,4.5432473667405,5.1378288681877,10,Tree cover,69.19798268,4.543247367,0,1,0,1,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,4.27,4.27,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,320.68,327.81,97.33
SOURCE_0336,14.86755,79.73705,202.75090977133,27.698511316086,45.756418544829,27.698511316086,20,Shrubland,75.97608774,27.69851132,0,0,0,0,0,powerplant,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,3.45,3.45,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.62,325.35,94.67
SOURCE_0337,18.70882,74.45466,175.65405527894,7.8350502793921,17.775513743256,7.8350502793921,20,Shrubland,52.2749174,7.835050279,0,0,0,0,0,powerplant,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,3.57,3.57,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.92,325.71,94.67
SOURCE_0338,22.93576,69.1861,88.372042538433,33.73927286497,15.551952183375,22.627204147968,40,Cropland,40.07261793,15.55195218,0,0,0,0,1,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.9,0.9,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,312.25,317.7,91.33
SOURCE_0339,26.75963,83.19836,357.29813651704,68.597829702937,19.596597766744,2.4933053216558,50,Built-up,111.9964673,2.493305322,0,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.21,1.23,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,313.02,318.69,84.0
SOURCE_0340,22.80134,86.09074,241.39460341381,0.14070763204627,4.6039091206483,0.0,50,Built-up,61.53480504,0.0,2,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.73,2.73,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,316.82,323.19,81.33
SOURCE_0341,23.66496,87.15575,221.45722730694,10.712748619255,1.4252613921678,1.3227249203973,40,Cropland,58.72949056,1.32272492,0,2,0,0,1,industrial_area,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,2,2.235,2.54,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Agricultural,Agricultural,315.59,322.62,92.67
SOURCE_0342,23.61165,87.14617,216.30425911652,6.0475576353861,3.4327412099189,0.0,60,Bare / sparse vegetation,56.44613949,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.41,0.41,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.02,316.23,75.41
SOURCE_0343,22.78985,86.19658,229.96808505725,1.3645204800063,4.6394923611266,0.0,50,Built-up,58.99302447,0.0,1,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.59,1.59,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.98,319.77,85.33
SOURCE_0344,22.7893,86.20161,229.42596588947,0.87633602237108,5.0030510424395,0.0,60,Bare / sparse vegetation,58.82633824,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.3,317.76,75.92
SOURCE_0345,22.78875,86.20664,228.88395188566,0.5566801671901,5.4011139023894,0.0,50,Built-up,58.71043649,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.3,317.76,86.0
SOURCE_0346,21.74762,83.84057,352.44355645677,5.7729315869458,0.014433620940253,0.0,60,Bare / sparse vegetation,89.55773042,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.68,0.68,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.7,317.04,75.68
SOURCE_0347,21.39248,81.64462,469.82170002263,10.174618069047,18.336085976496,0.0,10,Tree cover,124.583101,0.0,1,1,1,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.73,0.73,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.82,317.19,93.33
SOURCE_0348,21.37752,81.67648,466.83740255342,10.463761278215,14.502020225856,0.060605960199502,60,Bare / sparse vegetation,122.9659475,0.06060596,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.85,1.85,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.62,320.55,76.85
SOURCE_0349,21.19596,81.41667,458.75830851964,0.78920211762956,9.0163392599554,0.0,50,Built-up,117.1409625,0.0,2,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,1,2.54,2.93,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,316.35,323.79,97.33
SOURCE_0350,21.3352,78.96751,361.98511408107,8.9828785543831,0.96065488586283,4.6022525891965,30,Grassland,94.13272503,0.960654886,1,2,0,0,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.37,2.37,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.92,322.11,93.33
SOURCE_0351,17.60567,83.19904,10.787413364972,0.0,18.013308141527,0.0,50,Built-up,7.200180377,0.0,2,2,1,0,0,powerplant,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,1.83,1.83,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,314.58,320.49,85.33
